colony,hive,cca,date,doy,adult_num,pupae_num,larvae_num,eggs_num,queen,hive_weight,honey_cells,honey_kg,pollen_cells,pollen_g,mites_per100,mites_num,disease
LSCFS_2014_2,B4,CCA4,2014-07-30,211,28048,20296,7912,10836,1,NA,13244,6.622,4644,1068.12,NA,NA,NA
LSCFS_2014_2,B4,CCA5,2014-08-24,236,28170,13072,860,0,0,NA,40420,20.21,10836,2492.28,0.47,1323990,NA
LSCFS_2014_2,B4,CCA6,2014-09-20,263,23262,1548,172,6020,1,NA,45064,22.532,7052,1621.96,NA,NA,NA
LSCFS_2014_2,B4,CCA7,2014-10-08,281,12800,516,0,0,0,NA,26488,13.244,3784,870.32,NA,NA,NA
LSCFS_2014_2,B4,CCA8,2014-10-28,301,15913,0,1548,1720,1,NA,27176,13.588,3268,751.64,NA,NA,NA
LSCFS_2014_2,B7,CCA1,2014-05-21,141,3488,12040,6708,3440,1,NA,10148,5.074,4472,1028.56,NA,NA,NA
LSCFS_2014_2,B7,CCA2,2014-06-11,162,6484,11180,5676,4644,1,NA,8084,4.042,2236,514.28,NA,NA,NA
LSCFS_2014_2,B7,CCA3,2014-07-04,185,16766,16340,7740,9288,1,NA,14964,7.482,2752,632.96,0.44,737704,NA
LSCFS_2014_2,B7,CCA4,2014-07-30,211,23259,19952,5160,8084,1,NA,17200,8.6,2064,474.72,NA,NA,NA
LSCFS_2014_2,B7,CCA5,2014-08-24,236,26630,17028,7568,9288,1,NA,12728,6.364,2924,672.52,0.21,559230,NA
LSCFS_2014_2,B7,CCA6,2014-09-20,263,18777,17716,9116,12556,1,NA,31476,15.738,3096,712.08,NA,NA,NA
LSCFS_2014_2,B7,CCA7,2014-10-08,281,23652,3596,2236,5160,1,NA,13932,6.966,6880,1582.4,NA,NA,NA
LSCFS_2014_2,B7,CCA8,2014-10-28,301,8534,3612,860,2236,1,NA,22016,11.008,3784,870.32,NA,NA,NA
LSCFS_2014_2,C2,CCA1,2014-05-21,141,6205,4816,8084,5160,1,NA,20124,10.062,6708,1542.84,NA,NA,NA
LSCFS_2014_2,C2,CCA2,2014-06-11,162,7658,8944,7568,7568,1,NA,20468,10.234,7912,1819.76,NA,NA,NA
LSCFS_2014_2,C2,CCA3,2014-07-04,185,10727,17716,6536,7052,1,NA,18920,9.46,7224,1661.52,0.59,632893,NA
LSCFS_2014_2,C2,CCA4,2014-07-30,211,17821,1032,2752,12040,1,NA,24596,12.298,4644,1068.12,NA,NA,NA
LSCFS_2014_2,C2,CCA5,2014-08-24,236,15557,18576,7912,8084,1,NA,24080,12.04,6020,1384.6,2.5,3889250,NA
LSCFS_2014_2,C2,CCA6,2014-09-20,263,13629,16512,7740,4472,1,NA,29240,14.62,3096,712.08,NA,NA,NA
LSCFS_2014_2,C2,CCA7,2014-10-08,281,16821,1204,860,3268,1,NA,19092,9.546,3956,909.88,NA,NA,NA
LSCFS_2014_2,C2,CCA8,2014-10-28,301,10241,3612,860,2236,1,NA,22016,11.008,3784,870.32,NA,NA,NA
LSCFS_2014_2,C7,CCA1,2014-05-21,141,11851,6364,7396,172,1,NA,31132,15.566,8944,2057.12,NA,NA,NA
LSCFS_2014_2,C7,CCA2,2014-06-11,162,8050,2752,9894,5504,1,NA,38528,19.264,7568,1740.64,NA,NA,NA
LSCFS_2014_2,C7,CCA3,2014-07-04,185,12762,20124,9632,8772,1,NA,31476,15.738,3268,751.64,1.5,1914300,NA
LSCFS_2014_2,C7,CCA4,2014-07-30,211,25573,16856,6192,7912,1,NA,32680,16.34,0,0,NA,NA,NA
LSCFS_2014_2,C7,CCA5,2014-08-24,236,17641,23220,9976,8772,1,NA,40076,20.038,4300,989,5.69,10037729,NA
LSCFS_2014_2,C7,CCA6,2014-09-20,263,12720,11008,11696,9116,1,NA,46784,23.392,5504,1265.92,NA,NA,NA
LSCFS_2014_2,C7,CCA7,2014-10-08,281,13118,3268,172,1720,1,NA,31304,15.652,2752,632.96,NA,NA,NA
LSCFS_2014_2,C7,CCA8,2014-10-28,301,9775,1032,344,516,1,NA,29756,14.878,2408,553.84,NA,NA,NA
LSCFS_2014_2,D1,CCA1,2014-05-21,141,5758,10664,4644,3956,1,NA,16684,8.342,3268,751.64,NA,NA,NA
LSCFS_2014_2,D1,CCA2,2014-06-11,162,7602,14104,8772,4300,1,NA,14104,7.052,4128,949.44,NA,NA,NA
LSCFS_2014_2,D1,CCA3,2014-07-04,185,13317,16168,5848,13416,1,NA,15480,7.74,5332,1226.36,0,0,NA
LSCFS_2014_2,D1,CCA4,2014-07-30,211,18529,20984,6364,8600,1,NA,12384,6.192,3612,830.76,NA,NA,NA
LSCFS_2014_2,D1,CCA5,2014-08-24,236,20535,23392,5504,8772,1,NA,3440,1.72,4300,989,7.29,14970015,NA
LSCFS_2014_2,D1,CCA6,2014-09-20,263,8310,9804,5504,11352,1,NA,5848,2.924,2580,593.4,NA,NA,NA
LSCFS_2014_2,D1,CCA7,2014-10-08,281,6272,688,1376,1892,1,NA,0,0,1032,237.36,NA,NA,NA
LSCFS_2014_2,D1,CCA8,2014-10-28,301,1129,172,0,172,1,NA,1032,0.516,344,79.12,NA,NA,NA
LSCFS_2014_2,D7,CCA1,2014-05-21,141,4304,7052,6020,4988,1,NA,10320,5.16,3440,791.2,NA,NA,NA
LSCFS_2014_2,D7,CCA2,2014-06-11,162,7267,17716,8428,3956,1,NA,11008,5.504,5160,1186.8,NA,NA,NA
LSCFS_2014_2,D7,CCA3,2014-07-04,185,15151,13932,5160,6880,1,NA,7568,3.784,6364,1463.72,0,0,NA
LSCFS_2014_2,D7,CCA4,2014-07-30,211,18008,20124,9976,5160,1,NA,7568,3.784,3784,870.32,NA,NA,NA
LSCFS_2014_2,D7,CCA5,2014-08-24,236,22882,23564,8428,7224,1,NA,5332,2.666,2924,672.52,1,2288200,NA
LSCFS_2014_2,D7,CCA6,2014-09-20,263,16854,19264,6536,9288,1,NA,17716,8.858,2924,672.52,NA,NA,NA
LSCFS_2014_2,D7,CCA7,2014-10-08,281,17815,5504,4644,4128,1,NA,7224,3.612,5676,1305.48,NA,NA,NA
LSCFS_2014_2,D7,CCA8,2014-10-28,301,7788,2064,860,516,1,NA,32164,16.082,3612,830.76,NA,NA,NA
LSCFS_2014_2,E1,CCA1,2014-05-21,141,10509,7224,6880,6020,1,NA,25972,12.986,8944,2057.12,NA,NA,NA
LSCFS_2014_2,E1,CCA2,2014-06-11,162,6652,12040,9460,6536,1,NA,16168,8.084,3440,791.2,NA,NA,NA
LSCFS_2014_2,E1,CCA3,2014-07-04,185,14465,17028,6536,11008,1,NA,18576,9.288,7912,1819.76,3.33,4816845,NA
LSCFS_2014_2,E1,CCA4,2014-07-30,211,18887,2924,5504,7224,1,NA,27692,13.846,516,118.68,NA,NA,NA
LSCFS_2014_2,E1,CCA5,2014-08-24,236,12813,16340,8600,7052,1,NA,22188,11.094,2064,474.72,4.46,5714598,NA
LSCFS_2014_2,E1,CCA6,2014-09-20,263,16845,9804,4300,8256,1,NA,22016,11.008,2924,672.52,NA,NA,NA
LSCFS_2014_2,E1,CCA7,2014-10-08,281,11896,1548,1032,4644,1,NA,17372,8.686,2752,632.96,NA,NA,NA
LSCFS_2014_2,E1,CCA8,2014-10-28,301,5281,2580,172,1204,1,NA,26832,13.416,2236,514.28,NA,NA,NA
LSCFS_2014_2,E1,CCA9,2015-03-31,90,3563,4644,3096,2580,1,NA,20468,10.234,344,79.12,0.64,228032,2200000
LSCFS_2014_2,E1,CCA10,2015-04-28,118,9583,17372,7740,4472,1,NA,10664,5.332,2408,553.84,NA,NA,NA
LSCFS_2014_2,E7,CCA1,2014-05-21,141,2739,6192,428,2752,1,NA,8256,4.128,2580,593.4,NA,NA,NA
LSCFS_2014_2,E7,CCA2,2014-06-11,162,7099,13072,4300,3612,1,NA,13932,6.966,1376,316.48,NA,NA,NA
LSCFS_2014_2,E7,CCA3,2014-07-04,185,13872,12900,516,0,0,NA,18748,9.374,1032,237.36,0,0,NA
LSCFS_2014_2,E7,CCA4,2014-07-30,211,15710,10836,1892,6192,1,NA,18920,9.46,344,79.12,NA,NA,NA
LSCFS_2014_2,E7,CCA5,2014-08-24,236,12092,14964,5504,4988,1,NA,13244,6.622,3956,909.88,0.23,278116,NA
LSCFS_2014_2,E7,CCA6,2014-09-20,263,4474,1376,516,0,0,NA,20468,10.234,688,158.24,NA,NA,NA
LSCFS_2014_2,E7,CCA7,2014-10-08,281,3353,3956,860,2064,1,NA,8944,4.472,1548,356.04,NA,NA,NA
LSCFS_2014_2,E7,CCA8,2014-10-28,301,2936,1376,516,344,1,NA,4472,2.236,860,197.8,NA,NA,NA
LSCFS_2014_2,F2,CCA1,2014-05-21,141,6037,7052,5160,3440,1,NA,13072,6.536,4300,989,NA,NA,NA
LSCFS_2014_2,F2,CCA2,2014-06-11,162,6261,13760,4128,7052,1,NA,9460,4.73,4300,989,NA,NA,NA
LSCFS_2014_2,F2,CCA3,2014-07-04,185,9132,11696,6364,4644,1,NA,23564,11.782,5332,1226.36,0,0,NA
LSCFS_2014_2,F2,CCA4,2014-07-30,211,17274,15480,8428,4300,1,NA,24940,12.47,2580,593.4,NA,NA,NA
LSCFS_2014_2,F2,CCA5,2014-08-24,236,15365,14792,6536,4300,1,NA,21328,10.664,2408,553.84,0.91,1398215,NA
LSCFS_2014_2,F2,CCA6,2014-09-20,263,11715,14964,8600,4300,1,NA,16512,8.256,3612,830.76,NA,NA,NA
LSCFS_2014_2,F2,CCA7,2014-10-08,281,17913,4472,2064,1376,1,NA,10836,5.418,2236,514.28,NA,NA,NA
LSCFS_2014_2,F2,CCA8,2014-10-28,301,3774,172,0,0,0,NA,22360,11.18,1548,356.04,NA,NA,NA
LSCFS_2014_2,F4,CCA1,2014-05-21,141,3298,4988,4472,2064,1,NA,2580,1.29,1892,435.16,NA,NA,NA
LSCFS_2014_2,F4,CCA2,2014-06-11,162,6373,4472,6020,8256,1,NA,4644,2.322,6020,1384.6,NA,NA,NA
LSCFS_2014_2,F4,CCA3,2014-07-04,185,12182,11180,7912,5160,1,NA,7396,3.698,1032,237.36,NA,NA,NA
LSCFS_2014_2,F4,CCA4,2014-07-30,211,17314,18748,6708,4988,1,NA,6880,3.44,1892,435.16,NA,NA,NA
LSCFS_2014_2,F4,CCA5,2014-08-24,236,16554,18060,7396,4300,1,NA,9460,4.73,1376,316.48,0.75,1241550,NA
LSCFS_2014_2,F4,CCA6,2014-09-20,263,18116,19092,6708,6364,1,NA,10492,5.246,2580,593.4,NA,NA,NA
LSCFS_2014_2,F4,CCA7,2014-10-08,281,9818,9632,5160,3784,1,NA,7052,3.526,2580,593.4,NA,NA,NA
LSCFS_2014_2,F4,CCA8,2014-10-28,301,9420,1720,0,344,1,NA,22704,11.352,2064,474.72,NA,NA,NA
LSCFS_2014_2,F4,CCA9,2015-03-31,90,1720,1548,1376,2064,1,NA,15136,7.568,1720,395.6,0.86,147920,0
LSCFS_2014_2,F4,CCA10,2015-04-28,118,5294,10492,6020,3440,1,NA,8084,4.042,2408,553.84,NA,NA,NA
LSCFS_2014_2,G1,CCA1,2014-05-21,141,5255,1720,4816,3440,1,NA,6020,3.01,2924,672.52,NA,NA,NA
LSCFS_2014_2,G1,CCA2,2014-06-11,162,5590,3784,4472,3612,1,NA,7568,3.784,2236,514.28,NA,NA,NA
LSCFS_2014_2,G1,CCA3,2014-07-04,185,8436,11352,5676,4300,1,NA,7224,3.612,3784,870.32,0.45,379620,NA
LSCFS_2014_2,G1,CCA4,2014-07-30,211,11088,13416,7568,4988,1,NA,10320,5.16,6192,1424.16,NA,NA,NA
LSCFS_2014_2,G1,CCA5,2014-08-24,236,14862,16684,8944,3268,1,NA,9632,4.816,4128,949.44,0.73,1084926,NA
LSCFS_2014_2,G1,CCA6,2014-09-20,263,19944,9632,6536,2580,1,NA,6192,3.096,6708,1542.84,NA,NA,NA
LSCFS_2014_2,G1,CCA7,2014-10-08,281,7044,2408,2236,1720,1,NA,6020,3.01,5160,1186.8,NA,NA,NA
LSCFS_2014_2,G1,CCA8,2014-10-28,301,2755,1376,344,172,1,NA,5332,2.666,3440,791.2,NA,NA,NA
LSCFS_2014_2,G8,CCA1,2014-05-21,141,2795,8084,3784,3612,1,NA,8944,4.472,1892,435.16,NA,NA,NA
LSCFS_2014_2,G8,CCA2,2014-06-11,162,6149,14620,5504,4128,1,NA,10148,5.074,2408,553.84,NA,NA,NA
LSCFS_2014_2,G8,CCA3,2014-07-04,185,13277,15308,7396,6536,1,NA,14276,7.138,2580,593.4,1.33,1765841,NA
LSCFS_2014_2,G8,CCA4,2014-07-30,211,18115,19092,7568,5332,1,NA,18060,9.03,3096,712.08,NA,NA,NA
LSCFS_2014_2,G8,CCA5,2014-08-24,236,25044,20812,7912,5504,1,NA,12556,6.278,7912,1819.76,1.05,2629620,NA
LSCFS_2014_2,G8,CCA6,2014-09-20,263,11819,13588,7912,4988,1,NA,18232,9.116,5160,1186.8,NA,NA,NA
LSCFS_2014_2,G8,CCA7,2014-10-08,281,15939,2924,1032,2752,1,NA,20296,10.148,6020,1384.6,NA,NA,NA
LSCFS_2014_2,G8,CCA8,2014-10-28,301,11163,516,688,1376,1,NA,24768,12.384,4472,1028.56,NA,NA,NA
LSCFS_2014_2,G8,CCA9,2015-03-31,90,9074,12556,7052,5504,1,NA,3784,1.892,25112,5775.76,0,0,5.00E+05
LSCFS_2014_2,G8,CCA10,2015-04-28,118,23244,23908,6020,0,0,NA,29068,14.534,4816,1107.68,NA,NA,NA
LSCFS_2014_2,H1,CCA1,2014-05-21,141,8665,5848,6880,3612,1,NA,25456,12.728,8600,1978,NA,NA,NA
LSCFS_2014_2,H1,CCA2,2014-06-11,162,5534,1720,6536,3268,1,NA,21500,10.75,8256,1898.88,NA,NA,NA
LSCFS_2014_2,H1,CCA3,2014-07-04,185,13455,15996,6020,8256,1,NA,36292,18.146,10320,2373.6,5.81,7817355,NA
LSCFS_2014_2,H1,CCA4,2014-07-30,211,18829,15480,3612,7740,1,NA,30100,15.05,6020,1384.6,NA,NA,NA
LSCFS_2014_2,H1,CCA5,2014-08-24,236,18709,18404,8256,8256,1,NA,36464,18.232,9804,2254.92,9.19,17193571,NA
LSCFS_2014_2,H1,CCA6,2014-09-20,263,14386,5332,5848,10148,1,NA,38184,19.092,11696,2690.08,NA,NA,NA
LSCFS_2014_2,H1,CCA7,2014-10-08,281,7434,5160,1548,4300,1,NA,27176,13.588,12728,2927.44,NA,NA,NA
LSCFS_2014_2,H1,CCA8,2014-10-28,301,4592,2236,516,172,1,NA,8256,4.128,2924,672.52,NA,NA,NA
LSCFS_2014_2,H6,CCA1,2014-05-21,141,4640,4988,3856,5160,1,NA,4300,2.15,2580,593.4,NA,NA,NA
LSCFS_2014_2,H6,CCA2,2014-06-11,162,5199,12556,6192,3956,1,NA,9288,4.644,1892,435.16,NA,NA,NA
LSCFS_2014_2,H6,CCA3,2014-07-04,185,10833,13072,6708,7224,1,NA,20640,10.32,1204,276.92,1.76,1906608,NA
LSCFS_2014_2,H6,CCA4,2014-07-30,211,13283,13588,4816,3784,1,NA,19264,9.632,1548,356.04,NA,NA,NA
LSCFS_2014_2,H6,CCA5,2014-08-24,236,15824,18748,4988,0,0,NA,23908,11.954,2580,593.4,1.09,1724816,NA
LSCFS_2014_2,H6,CCA6,2014-09-20,263,9709,0,0,0,0,NA,22360,11.18,688,158.24,NA,NA,NA
LSCFS_2014_2,H6,CCA7,2014-10-08,281,6721,6192,1720,1720,1,NA,13072,6.536,860,197.8,NA,NA,NA
LSCFS_2014_2,H6,CCA8,2014-10-28,301,5359,1720,1548,1204,1,NA,19436,9.718,516,118.68,NA,NA,NA
LSCFS_2014_2,I6,CCA1,2014-05-21,141,894,2580,688,1032,1,NA,2236,1.118,1204,276.92,NA,NA,NA
LSCFS_2014_2,I6,CCA2,2014-06-11,162,4975,7740,5848,3440,1,NA,7052,3.526,3096,712.08,NA,NA,NA
LSCFS_2014_2,I6,CCA3,2014-07-04,185,8275,12384,4300,3268,1,NA,19436,9.718,1720,395.6,1.4,1158500,NA
LSCFS_2014_2,I6,CCA4,2014-07-30,211,12571,15136,7396,6020,1,NA,15996,7.998,2924,672.52,NA,NA,NA
LSCFS_2014_2,I6,CCA5,2014-08-24,236,16266,18576,7052,7052,1,NA,12040,6.02,2064,474.72,0.11,178926,NA
LSCFS_2014_2,I6,CCA6,2014-09-20,263,13509,14448,4644,5160,1,NA,25628,12.814,3956,909.88,NA,NA,NA
LSCFS_2014_2,I6,CCA7,2014-10-08,281,11921,4816,2408,5848,1,NA,18232,9.116,4472,1028.56,NA,NA,NA
LSCFS_2014_2,I6,CCA8,2014-10-28,301,3106,2924,1032,1204,1,NA,27864,13.932,1720,395.6,NA,NA,NA
LSCFS_2014_2,I8,CCA1,2014-05-21,141,2851,2924,2924,2924,1,NA,6880,3.44,2236,514.28,NA,NA,NA
LSCFS_2014_2,I8,CCA2,2014-06-11,162,5143,8600,4988,2236,1,NA,6192,3.096,2236,514.28,NA,NA,NA
LSCFS_2014_2,I8,CCA3,2014-07-04,185,7376,7912,4816,4644,1,NA,17544,8.772,344,79.12,0.32,236032,NA
LSCFS_2014_2,I8,CCA4,2014-07-30,211,13215,11524,4300,2752,1,NA,19608,9.804,3784,870.32,NA,NA,NA
LSCFS_2014_2,I8,CCA5,2014-08-24,236,16141,13244,4472,5160,1,NA,24080,12.04,4644,1068.12,1.52,2453432,NA
LSCFS_2014_2,I8,CCA6,2014-09-20,263,13405,9632,2924,3268,1,NA,34400,17.2,3612,830.76,NA,NA,NA
LSCFS_2014_2,I8,CCA7,2014-10-08,281,9215,2064,344,172,1,NA,29240,14.62,4300,989,NA,NA,NA
LSCFS_2014_2,I8,CCA8,2014-10-28,301,2166,172,0,0,0,NA,7052,3.526,1032,237.36,NA,NA,NA
LSCFS_2014_2,J6,CCA1,2014-05-21,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSCFS_2014_2,J6,CCA2,2014-06-11,162,4640,5848,4816,3268,1,NA,6020,3.01,2752,632.96,NA,NA,NA
LSCFS_2014_2,J6,CCA3,2014-07-04,185,8457,10148,0,0,0,NA,11696,5.848,2064,474.72,0.25,211425,NA
LSCFS_2014_2,J6,CCA4,2014-07-30,211,10879,0,0,4644,1,NA,17716,8.858,4128,949.44,NA,NA,NA
LSCFS_2014_2,J6,CCA5,2014-08-24,236,4921,5504,2924,2924,1,NA,28552,14.276,1376,316.48,0.67,329707,NA
LSCFS_2014_2,J7,CCA1,2014-05-21,141,11348,7912,7224,8600,1,NA,17716,8.858,6364,1463.72,NA,NA,NA
LSCFS_2014_2,J7,CCA2,2014-06-11,162,4696,11524,9460,6536,1,NA,13072,6.536,4472,1028.56,NA,NA,NA
LSCFS_2014_2,J7,CCA3,2014-07-04,185,13976,13416,6020,5848,1,NA,8084,4.042,1376,316.48,0,0,NA
LSCFS_2014_2,J7,CCA4,2014-07-30,211,8893,14276,9976,5504,1,NA,8428,4.214,3784,870.32,NA,NA,NA
LSCFS_2014_2,J7,CCA5,2014-08-24,236,12136,17716,8084,4816,1,NA,9976,4.988,7224,1661.52,0.63,764568,NA
LSCFS_2014_2,J7,CCA6,2014-09-20,263,11162,5848,9116,4816,1,NA,13416,6.708,2236,514.28,NA,NA,NA
LSCFS_2014_2,J7,CCA7,2014-10-08,281,4596,4644,4300,1892,1,NA,8600,4.3,1548,356.04,NA,NA,NA
LSCFS_2014_2,J7,CCA8,2014-10-28,301,3141,1548,1032,688,1,NA,8428,4.214,1032,237.36,NA,NA,NA
LSCFS_2014_2,K2,CCA1,2014-05-21,141,2627,2408,1892,2064,1,NA,3784,1.892,1376,316.48,NA,NA,NA
LSCFS_2014_2,K2,CCA2,2014-06-11,162,4248,4128,3784,4128,1,NA,5848,2.924,1204,276.92,NA,NA,NA
LSCFS_2014_2,K2,CCA3,2014-07-04,185,7107,8600,3612,4128,1,NA,9804,4.902,1720,395.6,0,0,NA
LSCFS_2014_2,K2,CCA4,2014-07-30,211,9027,3440,8772,6192,1,NA,12212,6.106,1892,435.16,NA,NA,NA
LSCFS_2014_2,K2,CCA5,2014-08-24,236,9861,9288,5676,6192,1,NA,12728,6.364,3268,751.64,1.18,1163598,NA
LSCFS_2014_2,K2,CCA6,2014-09-20,263,9810,2924,6020,5848,1,NA,8772,4.386,3096,712.08,NA,NA,NA
LSCFS_2014_2,K2,CCA7,2014-10-08,281,5121,3612,2064,2236,1,NA,5332,2.666,2752,632.96,NA,NA,NA
LSCFS_2014_2,K2,CCA8,2014-10-28,301,2962,1720,172,172,1,NA,6192,3.096,1376,316.48,NA,NA,NA
LSCFS_2014_2,K8,CCA1,2014-05-21,141,5255,2924,4988,2580,1,NA,7912,3.956,3612,830.76,NA,NA,NA
LSCFS_2014_2,K8,CCA2,2014-06-11,162,4081,12040,5504,5160,1,NA,10320,5.16,2408,553.84,NA,NA,NA
LSCFS_2014_2,K8,CCA3,2014-07-04,185,9597,13932,5160,6192,1,NA,12556,6.278,3784,870.32,0,0,NA
LSCFS_2014_2,K8,CCA4,2014-07-30,211,11598,12212,6708,5848,1,NA,14276,7.138,516,118.68,NA,NA,NA
LSCFS_2014_2,K8,CCA5,2014-08-24,236,12881,15136,6364,5848,1,NA,14792,7.396,3956,909.88,0.8,1030480,NA
LSCFS_2014_2,K8,CCA6,2014-09-20,263,3936,1204,516,0,0,NA,3440,1.72,2408,553.84,NA,NA,NA
LSCFS_2014_2,K8,CCA7,2014-10-08,281,4382,0,0,0,0,NA,1032,0.516,3268,751.64,NA,NA,NA
LSCFS_2014_2,L1,CCA1,2014-05-21,141,615,1548,516,688,1,NA,1204,0.602,172,39.56,NA,NA,NA
LSCFS_2014_2,L1,CCA2,2014-06-11,162,3689,5504,5504,2924,1,NA,5676,2.838,2580,593.4,NA,NA,NA
LSCFS_2014_2,L1,CCA3,2014-07-04,185,8394,14964,6880,4816,1,NA,7396,3.698,1892,435.16,0.93,780642,NA
LSCFS_2014_2,L1,CCA4,2014-07-30,211,15823,18232,5160,3956,1,NA,7052,3.526,4128,949.44,NA,NA,NA
LSCFS_2014_2,L1,CCA5,2014-08-24,236,15432,19952,6708,4300,1,NA,13416,6.708,7052,1621.96,0.29,447528,NA
LSCFS_2014_2,L1,CCA6,2014-09-20,263,13454,15308,6020,4644,1,NA,3440,1.72,4300,989,NA,NA,NA
LSCFS_2014_2,L1,CCA7,2014-10-08,281,8949,3096,3096,1720,1,NA,6020,3.01,7052,1621.96,NA,NA,NA
LSCFS_2014_2,L1,CCA8,2014-10-28,301,3949,344,0,0,0,NA,18232,9.116,3440,791.2,NA,NA,NA
LSCFS_2014_2,L5,CCA1,2014-05-21,141,1509,3784,1892,688,1,NA,3268,1.634,688,158.24,NA,NA,NA
LSCFS_2014_2,L5,CCA2,2014-06-11,162,3857,7396,4472,2408,1,NA,7740,3.87,1720,395.6,NA,NA,NA
LSCFS_2014_2,L5,CCA3,2014-07-04,185,7821,13588,6364,5332,1,NA,11008,5.504,3612,830.76,0.51,398871,NA
LSCFS_2014_2,L5,CCA4,2014-07-30,211,18474,17028,9632,6708,1,NA,9116,4.558,2924,672.52,NA,NA,NA
LSCFS_2014_2,L5,CCA5,2014-08-24,236,23358,24596,10836,4816,1,NA,7052,3.526,5504,1265.92,0.86,2008788,NA
LSCFS_2014_2,L5,CCA6,2014-09-20,263,15526,22704,6880,7052,1,NA,2924,1.462,2752,632.96,NA,NA,NA
LSCFS_2014_2,L5,CCA7,2014-10-08,281,12778,172,1204,3440,1,NA,7224,3.612,2752,632.96,NA,NA,NA
LSCFS_2014_2,L5,CCA8,2014-10-28,301,8652,344,0,0,0,NA,28208,14.104,2236,514.28,NA,NA,NA
LSCFS_2014_2,L5,CCA9,2015-03-31,90,6467,12556,4988,8084,1,NA,9116,4.558,2752,632.96,0.57,368619,0
LSCFS_2014_2,L5,CCA10,2015-04-28,118,17339,24768,10320,7052,1,NA,17716,8.858,5504,1265.92,NA,NA,NA
LSCFS_2015_1,A1,CCA1,2015-05-05,125,4696,8256,4472,6020,1,NA,9632,4.816,2236,514.28,NA,NA,NA
LSCFS_2015_1,A1,CCA2,2015-05-31,151,15876,19092,2236,3956,1,NA,52288,26.144,4644,1068.12,NA,NA,NA
LSCFS_2015_1,A1,CCA3,2015-06-24,175,20795,16168,6536,3784,1,NA,68800,34.4,11352,2610.96,0.8,1663600,150000
LSCFS_2015_1,A1,CCA4,2015-07-20,201,21130,16684,9460,6364,1,NA,58652,29.326,11352,2610.96,NA,NA,NA
LSCFS_2015_1,A1,CCA5,2015-08-12,224,18727,18404,8256,6020,1,NA,62780,31.39,9804,2254.92,1.3,2434510,1.00E+05
LSCFS_2015_1,A1,CCA6,2015-09-11,254,12745,10664,6364,6364,1,NA,69660,34.83,10664,2452.72,2.5,3186250,0
LSCFS_2015_1,A1,CCA7,2015-10-07,280,12969,5504,4472,2924,1,NA,54696,27.348,11868,2729.64,NA,NA,NA
LSCFS_2015_1,A1,CCA8,2015-10-23,296,11292,3612,2236,344,1,NA,68456,34.228,14276,3283.48,6.8,7678560,13400000
LSCFS_2015_1,A1,CCA9,2016-03-26,86,11292,14792,10836,4816,1,NA,25972,12.986,13588,3125.24,0.3,338760,7.00E+05
LSCFS_2015_1,A1,CCA10,2016-04-21,112,23199,9632,9460,5676,1,NA,39044,19.522,17716,4074.68,NA,NA,NA
LSCFS_2015_1,A4,CCA1,2015-05-05,125,6708,12212,6536,4816,1,NA,14276,7.138,3268,751.64,NA,NA,NA
LSCFS_2015_1,A4,CCA2,2015-05-31,151,15764,25628,6536,6020,1,NA,43172,21.586,3784,870.32,NA,NA,NA
LSCFS_2015_1,A4,CCA3,2015-06-24,175,20851,24596,11352,6364,1,NA,63124,31.562,7740,1780.2,0.6,1251060,50000
LSCFS_2015_1,A4,CCA4,2015-07-20,201,23143,23908,14448,3784,1,NA,49020,24.51,8772,2017.56,NA,NA,NA
LSCFS_2015_1,A4,CCA5,2015-08-12,224,22751,23048,11696,4816,1,NA,45752,22.876,8944,2057.12,0.6,1365060,150000
LSCFS_2015_1,A4,CCA6,2015-09-11,254,12689,11008,6880,5676,1,NA,61748,30.874,10492,2413.16,2.3,2918470,0
LSCFS_2015_1,A4,CCA7,2015-10-07,280,14758,3268,1032,2924,1,NA,57964,28.982,5332,1226.36,NA,NA,NA
LSCFS_2015_1,A4,CCA8,2015-10-23,296,9838,3612,860,516,1,NA,68628,34.314,6020,1384.6,4.8,4722240,3.00E+06
LSCFS_2015_1,A4,CCA9,2016-03-26,86,13696,19780,11352,3612,1,NA,39044,19.522,11008,2531.84,0,0,0
LSCFS_2015_1,A4,CCA10,2016-04-21,112,24931,8944,17716,6020,1,NA,40076,20.038,11352,2610.96,NA,NA,NA
LSCFS_2015_1,B4,CCA1,2015-05-05,125,6373,10836,5676,4128,1,NA,17716,8.858,2752,632.96,NA,NA,NA
LSCFS_2015_1,B4,CCA2,2015-05-31,151,15428,19264,4128,2580,1,NA,52460,26.23,7912,1819.76,NA,NA,NA
LSCFS_2015_1,B4,CCA3,2015-06-24,175,21074,18920,7396,8772,1,NA,76884,38.442,13416,3085.68,0.2,421480,1.00E+05
LSCFS_2015_1,B4,CCA4,2015-07-20,201,23646,14964,5848,8944,1,NA,92708,46.354,15652,3599.96,NA,NA,NA
LSCFS_2015_1,B4,CCA5,2015-08-12,224,24596,19436,12384,8428,1,NA,79120,39.56,15652,3599.96,1.7,4181320,50000
LSCFS_2015_1,B4,CCA6,2015-09-11,254,21745,11180,8256,8084,1,NA,94428,47.214,9632,2215.36,5.1,11089950,0
LSCFS_2015_1,B4,CCA7,2015-10-07,280,28006,12040,5676,2752,1,NA,94428,47.214,11008,2531.84,NA,NA,NA
