study,colony,cca,date,doy,adult.num,pupae.num,larvae.num,eggs.num,queen,honey.cells,honey.kg,pollen.cells,pollen.g
LSCFS_2015_1,K8,CCA9,3/26/2016,86,10845,15480,6708,2236,1,22188,11.094,23048,5301.04
LSCFS_2015_1,K8,CCA10,4/21/2016,112,16714,0,0,0,0,36636,18.318,17544,4035.12
LSCFS_2015_1,L1,CCA1,5/5/2015,125,5087,11696,5332,3268,1,10148,5.074,688,158.24
LSCFS_2015_1,L1,CCA2,5/31/2015,151,9950,20640,7396,8426,1,13588,6.794,12728,2927.44
LSCFS_2015_1,L1,CCA3,6/24/2015,175,15932,12556,2924,7396,1,64156,32.078,8600,1978
LSCFS_2015_1,L1,CCA4,7/20/2015,201,20124,14104,9288,5160,1,56416,28.208,11524,2650.52
LSCFS_2015_1,L1,CCA5,8/12/2015,224,19397,19264,9116,10836,1,52632,26.316,5676,1305.48
LSCFS_2015_1,L1,CCA6,9/11/2015,254,22360,7052,344,3612,1,52632,26.316,11180,2571.4
LSCFS_2015_1,L1,CCA7,10/7/2015,280,18727,8428,2752,2580,1,66220,33.11,9460,2175.8
LSCFS_2015_1,L1,CCA8,10/23/2015,296,19286,4988,2064,0,1,76024,38.012,15480,3560.4
LSCFS_2015_1,L1,CCA9,3/26/2016,86,15149,19092,9804,5504,1,42140,21.07,27520,6329.6
LSCFS_2015_1,L1,CCA10,4/21/2016,112,14814,21156,10320,5848,1,71036,35.518,27520,6329.6
LSCFS_2015_1,L5,CCA1,5/5/2015,125,5199,10836,2580,5332,1,12040,6.02,1548,356.04
LSCFS_2015_1,L5,CCA2,5/31/2015,151,9894,17200,6536,2408,1,39904,19.952,5160,1186.8
LSCFS_2015_1,L5,CCA3,6/24/2015,175,15652,18060,5848,6708,1,51084,25.542,9460,2175.8
LSCFS_2015_1,L5,CCA4,7/20/2015,201,24652,21328,6880,9632,1,69660,34.83,8944,2057.12
LSCFS_2015_1,L5,CCA5,8/12/2015,224,22863,24080,12728,4472,1,55728,27.864,6364,1463.72
LSCFS_2015_1,L5,CCA6,9/11/2015,254,23590,9460,3268,3096,1,81528,40.764,9460,2175.8
LSCFS_2015_1,L5,CCA7,10/7/2015,280,24372,9804,4128,2580,1,84796,42.398,7740,1780.2
LSCFS_2015_1,L5,CCA8,10/23/2015,296,24596,5504,0,0,0,96836,48.418,12212,2808.76
LSCFS_2015_1,L5,CCA9,3/26/2016,86,14758,15652,11696,6880,1,48160,24.08,35948,8268.04
LSCFS_2015_1,L5,CCA10,4/21/2016,112,13751,21672,12728,9460,1,74132,37.066,35088,8070.24
LSCFS_2015_2,A2,CCA2,6/10/2015,161,17939,24019,7940,4963,1,53397,26.6985,11315,2602.45
LSCFS_2015_2,A2,CCA3,6/24/2015,175,20174,22232,7742,2581,1,104213,52.1065,11315,2602.45
LSCFS_2015_2,A2,CCA4,7/23/2015,204,24583,21240,12307,993,1,98059,49.0295,6551,1506.73
LSCFS_2015_2,A2,CCA5,8/18/2015,230,22952,16277,11315,2581,1,90318,45.159,5955,1369.65
LSCFS_2015_2,A2,CCA6,9/30/2015,273,15040,23622,9131,2184,1,54786,27.393,11712,2693.76
LSCFS_2015_2,A2,CCA7,10/22/2015,295,21321,4367,794,397,1,52007,26.0035,9528,2191.44
LSCFS_2015_2,A2,CCA8,3/24/2016,84,24704,28187,15483,4169,1,45655,22.8275,37914,8720.22
LSCFS_2015_2,A2,CCA9,4/19/2016,110,14073,20247,199,0,1,71460,35.73,9925,2282.75
LSCFS_2015_2,A8,CCA2,6/9/2015,160,17878,22629,6352,7742,1,15285,7.6425,6154,1415.42
LSCFS_2015_2,A8,CCA3,6/24/2015,175,20415,19255,9528,3573,1,27195,13.5975,5558,1278.34
LSCFS_2015_2,A8,CCA4,7/23/2015,204,28811,18858,3970,199,1,49625,24.8125,16079,3698.17
LSCFS_2015_2,A8,CCA5,8/18/2015,230,28146,18659,14094,3772,1,55977,27.9885,13697,3150.31
LSCFS_2015_2,A8,CCA6,9/30/2015,273,21925,23225,8734,1390,1,50022,25.011,12903,2967.69
LSCFS_2015_2,A8,CCA7,10/22/2015,295,18784,2779,1390,0,1,47243,23.6215,6551,1506.73
LSCFS_2015_2,A8,CCA8,3/24/2016,84,15583,19255,17468,3375,1,19056,9.528,28981,6665.63
LSCFS_2015_2,A8,CCA9,4/19/2016,110,9543,24217,20644,1390,1,47839,23.9195,23026,5295.98
LSCFS_2015_2,C2,CCA2,6/11/2015,162,11295,19255,5757,7146,1,9925,4.9625,7742,1780.66
LSCFS_2015_2,C2,CCA3,6/26/2015,177,15462,19056,8536,6154,1,19652,9.826,9330,2145.9
LSCFS_2015_2,C2,CCA4,7/22/2015,203,4590,13300,4169,0,1,39700,19.85,2779,639.17
LSCFS_2015_2,C2,CCA5,8/25/2015,237,7550,12903,4367,4169,1,37715,18.8575,7146,1643.58
LSCFS_2015_2,C2,CCA6,9/24/2015,267,7127,17071,3970,1390,1,35135,17.5675,9131,2100.13
LSCFS_2015_2,C2,CCA7,10/22/2015,295,3564,2978,1191,0,1,38906,19.453,3176,730.48
LSCFS_2015_2,C2,CCA8,3/23/2016,83,1570,4367,1787,2581,1,15682,7.841,4169,958.87
LSCFS_2015_2,C2,CCA9,4/19/2016,110,8516,15682,5757,3176,1,8734,4.367,10521,2419.83
LSCFS_2015_2,C6,CCA2,6/18/2015,169,14617,19652,11910,1588,1,21835,10.9175,5360,1232.8
LSCFS_2015_2,C6,CCA3,6/26/2015,177,16368,24813,12903,4566,1,17865,8.9325,4566,1050.18
LSCFS_2015_2,C6,CCA4,7/22/2015,203,28026,17468,8139,4764,1,66696,33.348,6352,1460.96
LSCFS_2015_2,C6,CCA5,8/25/2015,237,23858,20247,8337,6551,1,52603,26.3015,5161,1187.03
LSCFS_2015_2,C6,CCA6,9/24/2015,267,11536,22629,7146,1985,1,58359,29.1795,7543,1734.89
LSCFS_2015_2,C6,CCA7,10/22/2015,295,11899,1787,2382,1191,1,36723,18.3615,3375,776.25
LSCFS_2015_2,C6,CCA8,3/23/2016,83,2295,3176,1588,1985,1,20644,10.322,2779,639.17
LSCFS_2015_2,C6,CCA9,4/19/2016,110,7308,10322,8536,8337,1,11315,5.6575,6551,1506.73
LSCFS_2015_2,D3,CCA3,7/1/2015,182,18966,14689,10918,3573,1,16277,8.1385,7940,1826.2
LSCFS_2015_2,D3,CCA4,7/22/2015,203,22771,17468,9528,2382,1,45060,22.53,14292,3287.16
LSCFS_2015_2,D3,CCA5,8/26/2015,238,21804,19850,7345,1390,1,44067,22.0335,8933,2054.59
LSCFS_2015_2,D3,CCA6,9/24/2015,267,18120,19453,11116,2382,1,38708,19.354,8933,2054.59
LSCFS_2015_2,D3,CCA7,10/22/2015,295,9966,4367,1390,0,1,37517,18.7585,12704,2921.92
LSCFS_2015_2,D4,CCA2,6/18/2015,169,11174,18659,7742,5360,1,23820,11.91,1588,365.24
LSCFS_2015_2,D4,CCA3,6/26/2015,177,10389,21438,11315,4963,1,18262,9.131,8933,2054.59
LSCFS_2015_2,D4,CCA4,7/22/2015,203,18543,20247,9727,1390,1,56176,28.088,13101,3013.23
LSCFS_2015_2,D4,CCA5,8/26/2015,238,22590,16674,13101,0,0,41288,20.644,4169,958.87
LSCFS_2015_2,D4,CCA6,9/24/2015,267,12080,24217,8337,2382,1,49625,24.8125,12109,2785.07
LSCFS_2015_2,D4,CCA7,10/22/2015,295,12744,3573,1588,0,1,51213,25.6065,7742,1780.66
LSCFS_2015_2,D4,CCA8,3/24/2016,84,1389,0,199,0,0,11513,5.7565,3375,776.25
LSCFS_2015_2,E6,CCA2,6/19/2015,170,11174,19850,6154,4367,1,18461,9.2305,2581,593.63
LSCFS_2015_2,E6,CCA3,6/26/2015,177,14254,22232,12307,4764,1,14094,7.047,4367,1004.41
LSCFS_2015_2,E6,CCA4,7/23/2015,204,23254,7742,17865,1588,1,45258,22.629,17667,4063.41
LSCFS_2015_2,E6,CCA5,8/25/2015,237,16670,22034,12307,1787,1,46846,23.423,5955,1369.65
LSCFS_2015_2,E6,CCA6,9/22/2015,265,19086,25210,6749,596,1,36723,18.3615,5757,1324.11
LSCFS_2015_2,E6,CCA7,10/21/2015,294,16429,1787,199,0,1,34539,17.2695,2779,639.17
LSCFS_2015_2,E7,CCA2,6/18/2015,169,18845,16079,11116,2978,1,64314,32.157,5955,1369.65
LSCFS_2015_2,E7,CCA3,6/26/2015,177,19147,19652,8337,1588,1,71857,35.9285,6749,1552.27
LSCFS_2015_2,E7,CCA4,7/23/2015,204,23677,14491,3772,0,0,55977,27.9885,4367,1004.41
LSCFS_2015_2,E7,CCA5,8/25/2015,237,24945,15682,9131,4566,1,52206,26.103,5161,1187.03
LSCFS_2015_2,E7,CCA6,9/22/2015,265,16731,14491,8536,397,1,50221,25.1105,5757,1324.11
LSCFS_2015_2,E7,CCA7,10/21/2015,294,18543,993,0,0,1,46648,23.324,2779,639.17
LSCFS_2015_2,E7,CCA8,3/24/2016,84,11838,18858,10918,5955,1,22034,11.017,19850,4565.5
LSCFS_2015_2,E7,CCA9,4/19/2016,110,25066,26004,9727,2978,1,63520,31.76,18461,4246.03
LSCFS_2015_2,F5,CCA2,6/9/2015,160,16127,17468,5558,5757,1,43273,21.6365,11712,2693.76
LSCFS_2015_2,F5,CCA3,6/26/2015,177,22650,22828,7345,5757,1,68284,34.142,5558,1278.34
LSCFS_2015_2,F5,CCA4,7/23/2015,204,24281,20644,6551,6352,1,63322,31.661,14094,3241.62
LSCFS_2015_2,F5,CCA5,8/25/2015,237,26878,19850,11712,7345,1,43075,21.5375,7742,1780.66
LSCFS_2015_2,F5,CCA6,9/22/2015,265,22227,21637,8734,9330,1,46251,23.1255,5955,1369.65
LSCFS_2015_2,F5,CCA7,10/21/2015,294,14858,3772,0,596,1,44861,22.4305,1390,319.7
LSCFS_2015_2,F8,CCA2,6/10/2015,161,10147,17667,4764,5757,1,17865,8.9325,5161,1187.03
LSCFS_2015_2,F8,CCA3,6/26/2015,177,11114,17270,6352,3772,1,42479,21.2395,3772,867.56
LSCFS_2015_2,F8,CCA4,7/23/2015,204,15221,16079,5558,6352,1,49427,24.7135,11116,2556.68
LSCFS_2015_2,F8,CCA5,8/25/2015,237,19207,18262,8933,7940,1,29974,14.987,7543,1734.89
LSCFS_2015_2,F8,CCA6,9/22/2015,265,15946,20247,12506,5757,1,17865,8.9325,11910,2739.3
LSCFS_2015_2,F8,CCA7,10/21/2015,294,12503,2779,596,1191,1,17270,8.635,6551,1506.73
LSCFS_2015_2,F8,CCA8,3/24/2016,84,1993,5161,2382,3176,1,4367,2.1835,3176,730.48
LSCFS_2015_2,F8,CCA9,4/19/2016,110,6644,13101,3772,10322,1,17270,8.635,9131,2100.13
LSCFS_2015_2,G4,CCA2,6/19/2015,170,9724,18659,4963,3573,1,15880,7.94,4367,1004.41
LSCFS_2015_2,G4,CCA3,6/25/2015,176,10268,15483,9528,3176,1,15880,7.94,5955,1369.65
LSCFS_2015_2,G4,CCA4,7/22/2015,203,17033,19850,6948,4566,1,39303,19.6515,16277,3743.71
LSCFS_2015_2,G4,CCA5,8/21/2015,233,13167,16873,9131,3375,1,48831,24.4155,15682,3606.86
LSCFS_2015_2,G4,CCA6,9/23/2015,266,13107,19850,11116,1588,1,46846,23.423,15682,3606.86
LSCFS_2015_2,G4,CCA7,10/20/2015,293,16127,11910,6948,0,1,42479,21.2395,8933,2054.59
LSCFS_2015_2,G4,CCA8,3/21/2016,81,2658,11116,9131,2184,1,28187,14.0935,5757,1324.11
LSCFS_2015_2,G4,CCA9,4/18/2016,109,18180,24813,13101,5955,1,18858,9.429,17071,3926.33
LSCFS_2015_2,G7,CCA2,6/18/2015,169,10449,18064,7345,2581,1,22034,11.017,596,137.08
LSCFS_2015_2,G7,CCA3,6/25/2015,176,8879,19850,11712,2978,1,17865,8.9325,4566,1050.18
LSCFS_2015_2,G7,CCA4,7/22/2015,203,5436,15880,9727,0,0,34142,17.071,4963,1141.49
LSCFS_2015_2,G7,CCA5,8/21/2015,233,9604,17270,7345,4764,1,36921,18.4605,5161,1187.03
LSCFS_2015_2,G7,CCA6,9/23/2015,266,9000,16674,11116,1588,1,36723,18.3615,7543,1734.89
LSCFS_2015_2,G7,CCA7,10/20/2015,293,13348,4963,5757,0,1,45258,22.629,5955,1369.65
LSCFS_2015_2,G7,CCA8,3/21/2016,81,8577,16079,14888,3375,1,21835,10.9175,18659,4291.57
LSCFS_2015_2,G7,CCA9,4/18/2016,109,26334,30569,15880,1390,1,28584,14.292,25805,5935.15
LSCFS_2015_2,H1,CCA3,7/1/2015,182,11657,12506,10322,1588,1,28386,14.193,3375,776.25
LSCFS_2015_2,H1,CCA4,7/21/2015,202,20053,19850,4367,4566,1,41090,20.545,9330,2145.9
LSCFS_2015_2,H1,CCA5,8/21/2015,233,13892,19850,10322,4764,1,49030,24.515,3375,776.25
LSCFS_2015_2,H1,CCA6,9/23/2015,266,16066,22828,12903,4963,1,46052,23.026,4764,1095.72
LSCFS_2015_2,H1,CCA7,10/20/2015,293,12382,8337,993,1588,1,39303,19.6515,2978,684.94
LSCFS_2015_2,H8,CCA3,7/1/2015,182,11234,11513,10322,2382,1,28584,14.292,9925,2282.75
LSCFS_2015_2,H8,CCA4,7/21/2015,202,20536,17071,4963,2978,1,35929,17.9645,10124,2328.52
LSCFS_2015_2,H8,CCA5,8/21/2015,233,11114,13895,3772,5757,1,42876,21.438,2978,684.94
LSCFS_2015_2,H8,CCA6,9/23/2015,266,9664,17865,6154,2978,1,52404,26.202,2581,593.63
LSCFS_2015_2,H8,CCA7,10/20/2015,293,10570,2184,1787,993,1,58161,29.0805,794,182.62
LSCFS_2015_2,I4,CCA3,7/1/2015,182,14073,12109,4367,6551,1,47243,23.6215,11315,2602.45
LSCFS_2015_2,I4,CCA4,7/21/2015,202,17335,21835,7543,3573,1,55382,27.691,10918,2511.14
LSCFS_2015_2,I4,CCA5,8/25/2015,237,18543,23622,15483,2779,1,49427,24.7135,4169,958.87
LSCFS_2015_2,I4,CCA6,9/24/2015,267,13952,19652,13300,1191,1,33944,16.972,7543,1734.89
LSCFS_2015_2,I4,CCA7,10/21/2015,294,8456,2581,3176,0,1,26798,13.399,13498,3104.54
LSCFS_2015_2,I6,CCA2,6/19/2015,170,8456,13300,8734,2978,1,11116,5.558,993,228.39
LSCFS_2015_2,I6,CCA3,6/26/2015,177,10510,16079,9925,3772,1,13300,6.65,2184,502.32
LSCFS_2015_2,I6,CCA4,7/21/2015,202,13046,17071,7940,3573,1,29775,14.8875,4566,1050.18
LSCFS_2015_2,I6,CCA5,8/25/2015,237,18603,20247,8337,1985,1,30966,15.483,2978,684.94
LSCFS_2015_2,I6,CCA6,9/24/2015,267,14738,20644,10521,1787,1,25408,12.704,3573,821.79
LSCFS_2015_2,I6,CCA7,10/21/2015,294,14254,3375,2581,0,1,29775,14.8875,2779,639.17
LSCFS_2015_2,I6,CCA8,3/24/2016,84,4772,9727,6154,1390,1,10719,5.3595,5955,1369.65
LSCFS_2015_2,I6,CCA9,4/18/2016,109,13892,23622,14491,3375,1,15682,7.841,6154,1415.42
LSCFS_2015_2,J3,CCA2,6/8/2015,159,9966,14292,6551,2581,1,10322,5.161,4367,1004.41
LSCFS_2015_2,J3,CCA3,6/26/2015,177,16187,20644,6551,7345,1,12903,6.4515,10322,2374.06
LSCFS_2015_2,J3,CCA4,7/21/2015,202,18724,25805,5955,7345,1,22034,11.017,10521,2419.83
LSCFS_2015_2,J3,CCA5,8/26/2015,238,24039,14888,9330,12704,1,17865,8.9325,2779,639.17
LSCFS_2015_2,J3,CCA6,9/24/2015,267,17154,23026,7345,4367,1,18262,9.131,8933,2054.59
LSCFS_2015_2,J3,CCA7,10/21/2015,294,12261,1588,0,0,0,31165,15.5825,794,182.62
LSCFS_2015_2,J3,CCA8,3/24/2016,84,13771,21438,10322,5757,1,9528,4.764,13498,3104.54
LSCFS_2015_2,J3,CCA9,4/18/2016,109,24462,23622,11513,9528,1,35730,17.865,32554,7487.42
LSCFS_2015_2,J5,CCA2,6/10/2015,161,7671,15682,3970,4367,1,14888,7.444,2184,502.32
LSCFS_2015_2,J5,CCA3,6/26/2015,177,16550,18858,7742,6551,1,16079,8.0395,2779,639.17
LSCFS_2015_2,J5,CCA4,7/21/2015,202,16429,23622,4963,5360,1,31760,15.88,8734,2008.82
LSCFS_2015_2,J5,CCA5,8/26/2015,238,25791,23423,7940,3970,1,29180,14.59,6352,1460.96
LSCFS_2015_2,J5,CCA6,9/24/2015,267,18724,28783,8933,6352,1,12704,6.352,9727,2237.21
LSCFS_2015_2,J5,CCA7,10/21/2015,294,11053,6352,1787,1390,1,22431,11.2155,3573,821.79
LSCFS_2015_2,K1,CCA2,6/9/2015,160,10268,11910,7345,3176,1,19850,9.925,3573,821.79
LSCFS_2015_2,K1,CCA3,6/25/2015,176,12865,20247,6749,5360,1,27592,13.796,1588,365.24
LSCFS_2015_2,K1,CCA4,7/22/2015,203,16610,18461,1787,2779,1,45258,22.629,1985,456.55
LSCFS_2015_2,K1,CCA5,8/19/2015,231,19026,3772,0,0,0,37914,18.957,8734,2008.82
LSCFS_2015_2,K1,CCA6,9/23/2015,266,5436,0,0,0,0,25607,12.8035,7345,1689.35
LSCFS_2015_2,K5,CCA2,6/10/2015,161,7912,14888,4566,2978,1,8139,4.0695,2581,593.63
LSCFS_2015_2,K5,CCA3,6/25/2015,176,8637,13101,4963,3772,1,24813,12.4065,2184,502.32
LSCFS_2015_2,K5,CCA4,7/22/2015,203,13348,15285,2581,1191,1,31562,15.781,5955,1369.65
LSCFS_2015_2,K5,CCA5,8/19/2015,231,8275,12109,6352,4963,1,37318,18.659,5161,1187.03
LSCFS_2015_2,K5,CCA6,9/23/2015,266,4530,10719,4566,1588,1,40891,20.4455,6154,1415.42
LSCFS_2015_2,K5,CCA7,10/20/2015,293,5557,2184,2184,794,1,26004,13.002,2779,639.17
LSCFS_2015_2,L1,CCA3,7/1/2015,182,7369,5360,10124,4764,1,54191,27.0955,3772,867.56
LSCFS_2015_2,L1,CCA4,7/21/2015,202,14254,14292,11116,2581,1,61138,30.569,5360,1232.8
LSCFS_2015_2,L1,CCA5,8/19/2015,231,24281,15880,11712,3375,1,70865,35.4325,4566,1050.18
LSCFS_2015_2,L1,CCA6,9/23/2015,266,20234,18064,14094,2581,1,71262,35.631,3176,730.48
LSCFS_2015_2,L1,CCA7,10/20/2015,293,16731,3970,0,0,1,85554,42.777,3176,730.48
LSCFS_2015_2,L1,CCA8,3/21/2016,81,19630,26798,15086,6352,1,47243,23.6215,16873,3880.79
LSCFS_2015_2,L1,CCA9,4/18/2016,109,12684,993,0,0,1,40693,20.3465,15086,3469.78
LSCFS_2015_2,L2,CCA2,6/19/2015,170,12201,14094,2779,2382,1,20049,10.0245,199,45.77
LSCFS_2015_2,L2,CCA3,6/25/2015,176,12261,12109,7742,3772,1,23026,11.513,199,45.77
LSCFS_2015_2,L2,CCA4,7/21/2015,202,17274,16476,11513,993,1,32951,16.4755,3573,821.79
LSCFS_2015_2,L2,CCA5,8/19/2015,231,19388,14094,11116,3176,1,47442,23.721,2581,593.63
LSCFS_2015_2,L2,CCA6,9/23/2015,266,14738,14491,11116,1588,1,44663,22.3315,5558,1278.34
LSCFS_2015_2,L2,CCA7,10/20/2015,293,9543,3573,4963,0,1,38311,19.1555,3375,776.25
LSCFS_2016_1,A3,CCA1,6/8/2016,160,19328,22828,16476,8734,1,9528,4.764,10918,2511.14
LSCFS_2016_1,A3,CCA2,7/7/2016,189,27301,18858,5955,1588,1,39700,19.85,24217,5569.91
LSCFS_2016_1,A3,CCA3,7/25/2016,207,31348,19056,10124,2978,1,36723,18.3615,27393,6300.39
LSCFS_2016_1,A3,CCA4,8/26/2016,239,14375,15483,16873,3772,1,39105,19.5525,8139,1871.97
LSCFS_2016_1,A3,CCA5,9/28/2016,272,10872,5757,9727,2184,1,29974,14.987,9528,2191.44
LSCFS_2016_1,A3,CCA6,10/17/2016,291,13348,16873,6551,1985,1,30172,15.086,7543,1734.89
LSCFS_2016_1,A3,CCA7,3/9/2017,68,29838,30569,17865,4367,1,31363,15.6815,35730,8217.9
LSCFS_2016_1,A3,CCA8,4/12/2017,102,33401,22232,199,0,0,38708,19.354,44266,10181.18
LSCFS_2016_1,A8,CCA1,6/8/2016,160,21321,26996,10719,10521,1,7345,3.6725,9727,2237.21
LSCFS_2016_1,A8,CCA2,7/7/2016,189,23858,26798,12307,2382,1,54588,27.294,18461,4246.03
LSCFS_2016_1,A8,CCA3,7/25/2016,207,34186,13300,9330,993,1,51610,25.805,21835,5022.05
LSCFS_2016_1,A8,CCA4,8/26/2016,239,8818,397,2382,0,0,49030,24.515,15682,3606.86
LSCFS_2016_1,A8,CCA5,9/28/2016,272,5315,397,3573,0,0,3970,1.985,11910,2739.3
LSCFS_2016_1,A8,CCA6,10/17/2016,291,3080,596,2184,0,0,4764,2.382,10719,2465.37
LSCFS_2016_1,B3,CCA1,6/6/2016,158,20415,22828,9528,7543,1,11910,5.955,7146,1643.58
LSCFS_2016_1,B3,CCA2,7/5/2016,187,17637,21637,13895,1985,1,29775,14.8875,13498,3104.54
LSCFS_2016_1,B3,CCA3,7/28/2016,210,15825,20843,10719,4367,1,36723,18.3615,26798,6163.54
LSCFS_2016_1,B3,CCA4,8/25/2016,238,9543,18064,17270,1787,1,49824,24.912,4367,1004.41
LSCFS_2016_1,B3,CCA5,9/27/2016,271,6644,10719,10719,1588,1,43273,21.6365,5161,1187.03
LSCFS_2016_1,B3,CCA6,10/17/2016,291,9543,10124,5161,993,1,40296,20.148,3970,913.1
LSCFS_2016_1,B3,CCA7,3/7/2017,66,5376,8933,4367,1390,1,14094,7.047,1985,456.55
LSCFS_2016_1,B3,CCA8,4/12/2017,102,12322,23820,8933,3772,1,0,0,13498,3104.54
LSCFS_2016_1,B4,CCA1,6/15/2016,167,16368,22232,9727,6551,1,3772,1.886,3375,776.25
LSCFS_2016_1,B4,CCA2,7/5/2016,187,15946,22828,15682,4764,1,18858,9.429,13498,3104.54
LSCFS_2016_1,B4,CCA3,7/28/2016,210,25610,25408,15285,2779,1,22828,11.414,15483,3561.09
LSCFS_2016_1,B4,CCA4,8/25/2016,238,23737,18064,17270,3176,1,34936,17.468,4764,1095.72
LSCFS_2016_1,B4,CCA5,9/27/2016,271,12382,0,10719,3772,1,27592,13.796,7940,1826.2
LSCFS_2016_1,B4,CCA6,10/17/2016,291,12322,12704,7543,2581,1,30966,15.483,8536,1963.28
LSCFS_2016_1,B4,CCA7,3/7/2017,66,25670,29974,19850,1191,1,17667,8.8335,16476,3789.48
LSCFS_2016_1,B4,CCA8,4/12/2017,102,18784,3176,0,0,0,9925,4.9625,22629,5204.67
LSCFS_2016_1,C2,CCA1,6/15/2016,167,17093,26202,8139,3176,1,3573,1.7865,2382,547.86
LSCFS_2016_1,C2,CCA2,7/5/2016,187,20053,20843,11116,8337,1,25607,12.8035,10521,2419.83
LSCFS_2016_1,C2,CCA3,7/28/2016,210,21744,18858,8139,2779,1,26202,13.101,19452,4473.96
LSCFS_2016_1,C2,CCA4,8/25/2016,238,15946,21438,11712,5558,1,27790,13.895,5161,1187.03
LSCFS_2016_1,C2,CCA5,9/27/2016,271,14556,5955,7543,5955,1,25011,12.5055,5161,1187.03
LSCFS_2016_1,C2,CCA6,10/17/2016,291,11718,13300,7742,1985,1,55382,27.691,9131,2100.13
LSCFS_2016_1,C2,CCA7,3/7/2017,66,20838,25408,11019,7146,1,44067,22.0335,16873,3880.79
LSCFS_2016_1,C2,CCA8,4/12/2017,102,10932,0,0,0,0,29180,14.59,22629,5204.67
LSCFS_2016_1,C6,CCA1,6/15/2016,167,17939,26202,8734,1191,1,3176,1.588,5360,1232.8
LSCFS_2016_1,C6,CCA2,7/5/2016,187,28448,24217,10521,10719,1,32753,16.3765,9131,2100.13
LSCFS_2016_1,C6,CCA3,7/28/2016,210,29777,25011,7742,2382,1,41487,20.7435,8337,1917.51
LSCFS_2016_1,C6,CCA4,8/25/2016,238,25912,21637,9727,3772,1,43869,21.9345,1985,456.55
LSCFS_2016_1,C6,CCA5,9/27/2016,271,16550,11116,9925,4764,1,50419,25.2095,10719,2465.37
LSCFS_2016_1,C6,CCA6,10/17/2016,291,12744,18262,5558,794,1,55779,27.8895,7940,1826.2
LSCFS_2016_1,C6,CCA7,3/7/2017,66,20174,27790,5360,1191,1,45457,22.7285,15285,3515.55
LSCFS_2016_1,C6,CCA8,4/12/2017,102,4470,12704,10124,8139,1,26202,13.101,16674,3835.02
LSCFS_2016_1,D2,CCA1,6/15/2016,167,22167,19652,14094,1588,1,22828,11.414,8933,2054.59
LSCFS_2016_1,D2,CCA2,7/7/2016,189,25006,17865,8536,9727,1,55779,27.8895,14292,3287.16
LSCFS_2016_1,D2,CCA3,7/29/2016,211,21925,19255,7742,2978,1,55382,27.691,24019,5524.37
LSCFS_2016_1,D2,CCA4,8/25/2016,238,18664,18659,5757,4367,1,65505,32.7525,8536,1963.28
LSCFS_2016_1,D2,CCA5,9/26/2016,270,9543,8536,1985,2978,1,59550,29.775,6948,1598.04
LSCFS_2016_1,D2,CCA6,10/19/2016,293,10570,8139,1191,993,1,47045,23.5225,3375,776.25
LSCFS_2016_1,D2,CCA7,3/7/2017,66,12926,16873,7146,1985,1,43869,21.9345,9330,2145.9
LSCFS_2016_1,D2,CCA8,4/13/2017,103,27301,20049,9727,3375,1,15086,7.543,21438,4930.74
LSCFS_2016_1,D3,CCA1,6/15/2016,167,14858,21637,5360,7345,1,596,0.298,4367,1004.41
LSCFS_2016_1,D3,CCA2,7/7/2016,189,21502,23423,9528,11116,1,9330,4.665,11910,2739.3
LSCFS_2016_1,D3,CCA3,7/29/2016,211,20778,24019,10322,6154,1,12506,6.253,23622,5433.06
LSCFS_2016_1,D3,CCA4,8/25/2016,238,17999,21438,13300,5558,1,20247,10.1235,4566,1050.18
LSCFS_2016_1,D3,CCA5,9/26/2016,270,7792,11116,5955,5161,1,13697,6.8485,15285,3515.55
LSCFS_2016_1,D3,CCA6,10/19/2016,293,11899,15086,8139,1588,1,13300,6.65,5955,1369.65
LSCFS_2016_1,D3,CCA7,3/7/2017,66,14436,22034,9727,4963,1,22034,11.017,22034,5067.82
LSCFS_2016_1,D3,CCA8,4/13/2017,103,26214,27790,12704,4764,1,0,0,27195,6254.85
LSCFS_2016_1,E4,CCA1,6/15/2016,167,18966,24813,4764,3375,1,5955,2.9775,3970,913.1
LSCFS_2016_1,E4,CCA2,7/7/2016,189,24462,21637,12506,1191,1,35333,17.6665,11513,2647.99
LSCFS_2016_1,E4,CCA3,7/29/2016,211,33945,21438,11315,2184,1,31562,15.781,23622,5433.06
LSCFS_2016_1,E4,CCA4,8/25/2016,238,26516,7345,9925,2184,1,26599,13.2995,14888,3424.24
LSCFS_2016_1,E4,CCA5,9/26/2016,270,15523,9528,9727,1191,1,16476,8.238,11116,2556.68
LSCFS_2016_1,E4,CCA6,10/18/2016,292,11114,13895,4367,2184,1,25210,12.605,7146,1643.58
LSCFS_2016_1,E4,CCA7,3/7/2017,66,17154,18064,14292,2581,1,20049,10.0245,13895,3195.85
LSCFS_2016_1,E4,CCA8,4/13/2017,103,23073,18858,16079,0,0,5558,2.779,22828,5250.44
LSCFS_2016_1,E6,CCA1,6/16/2016,168,18422,18659,5360,8337,1,5757,2.8785,3375,776.25
LSCFS_2016_1,E6,CCA2,7/7/2016,189,21140,18262,12506,1787,1,29180,14.59,11910,2739.3
LSCFS_2016_1,E6,CCA3,7/29/2016,211,26153,19056,10918,1588,1,18659,9.3295,22828,5250.44
LSCFS_2016_1,E6,CCA4,8/25/2016,238,23979,15285,7940,0,0,17667,8.8335,12307,2830.61
